SeqID,Virus,Host,CollDate,Country,Host,SeqLength
EPI_ISL_424972,COVID19,human,2020-03-16,Taiwan,Human,29901
EPI_ISL_463327,COVID19,human,2020-04-20,USA,Human,29903
EPI_ISL_433123,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_455851,COVID19,human,2020-03-04,Sweden,Human,29903
EPI_ISL_462246,COVID19,human,2020-03-29,Belgium,Human,29782
EPI_ISL_457358,COVID19,human,2020-05-11,United Kingdom,Human,29891
EPI_ISL_466574,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_443271,COVID19,human,2020-03-24,France,Human,29877
EPI_ISL_466395,COVID19,human,2020-04-13,United Kingdom,Human,29903
EPI_ISL_427059,COVID19,human,2020-03-30,Australia,Human,29903
EPI_ISL_437407,COVID19,human,2020-04-15,USA,Human,29894
EPI_ISL_463637,COVID19,human,2020-05-05,USA,Human,29903
EPI_ISL_452120,COVID19,human,2020-03-21,USA,Human,29882
EPI_ISL_466460,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_447538,COVID19,human,2020-05-05,India,Human,29903
EPI_ISL_445267,COVID19,human,2020-03-12,Chile,Human,29791
EPI_ISL_435403,COVID19,human,2020-03-20,Hungary,Human,29903
EPI_ISL_418252,COVID19,human,2020-03-04,Spain,Human,29791
EPI_ISL_449316,COVID19,human,2020-05-08,United Kingdom,Human,29903
EPI_ISL_427700,COVID19,human,2020-03-23,Australia,Human,29412
EPI_ISL_448265,COVID19,human,2020-04-12,United Kingdom,Human,29873
EPI_ISL_434790,COVID19,human,2020-03-19,USA,Human,29903
EPI_ISL_443269,COVID19,human,2020-03-21,France,Human,29880
EPI_ISL_460106,COVID19,human,2020-04-07,USA,Human,29871
EPI_ISL_466694,COVID19,human,2020-06-01,Bangladesh,Human,29890
EPI_ISL_417503,COVID19,human,2020-03-14,USA,Human,29782
EPI_ISL_457800,COVID19,human,2020-03-19,USA,Human,29903
EPI_ISL_435688,COVID19,human,2020-04-16,Singapore,Human,29797
EPI_ISL_453173,COVID19,human,2020-05-13,United Kingdom,Human,29903
EPI_ISL_457996,COVID19,human,2020-03-29,Oman,Human,29903
EPI_ISL_427803,COVID19,human,2020-03-24,Australia,Human,29412
EPI_ISL_443996,COVID19,human,2020-03-28,United Kingdom,Human,29815
EPI_ISL_422049,COVID19,human,2020-03-24,United Kingdom,Human,29901
EPI_ISL_433288,COVID19,human,2020-03-23,United Kingdom,Human,29900
EPI_ISL_429430,COVID19,human,2020-03-10,Denmark,Human,29903
EPI_ISL_429533,COVID19,human,2020-03-25,Denmark,Human,29903
EPI_ISL_438170,COVID19,human,2020-04-25,USA,Human,29903
EPI_ISL_460369,COVID19,human,2020-03-25,USA,Human,29854
EPI_ISL_420580,COVID19,human,2020-03-18,USA,Human,29903
EPI_ISL_433711,COVID19,human,2020-04-04,United Kingdom,Human,29903
EPI_ISL_450037,COVID19,human,2020-03-24,USA,Human,29718
EPI_ISL_450175,COVID19,human,2020-04-04,USA,Human,29894
EPI_ISL_432192,COVID19,human,2020-04-01,United Kingdom,Human,29867
EPI_ISL_420196,COVID19,human,2020-03-28,United Kingdom,Human,29903
EPI_ISL_430407,COVID19,human,2020-04-10,USA,Human,29903
EPI_ISL_439052,COVID19,human,2020-03-20,United Kingdom,Human,29811
EPI_ISL_460837,COVID19,human,2020-04-10,Netherlands,Human,29775
EPI_ISL_433214,COVID19,human,2020-04-01,United Kingdom,Human,29903
EPI_ISL_441041,COVID19,human,2020-04-04,United Kingdom,Human,29903
EPI_ISL_420430,COVID19,human,2020-03-24,Belgium,Human,29782
EPI_ISL_418038,COVID19,human,2020-03-15,USA,Human,29826
EPI_ISL_435690,COVID19,human,2020-04-19,Singapore,Human,29714
EPI_ISL_451189,COVID19,human,2020-03-30,Uganda,Human,29800
EPI_ISL_429616,COVID19,human,2020-03-29,USA,Human,29871
EPI_ISL_437582,COVID19,human,2020-03-14,USA,Human,29903
EPI_ISL_418840,COVID19,human,2020-03-12,Canada,Human,29903
EPI_ISL_425770,COVID19,human,2020-03-13,United Kingdom,Human,29782
EPI_ISL_460830,COVID19,human,2020-04-02,Netherlands,Human,29775
EPI_ISL_444525,COVID19,human,2020-03-15,USA,Human,29903
EPI_ISL_463223,COVID19,human,20-Mar,Canada,Human,29903
EPI_ISL_454899,COVID19,human,2020-03-10,Sweden,Human,29903
EPI_ISL_417110,COVID19,human,2020-03-03,USA,Human,29903
EPI_ISL_444829,COVID19,human,2020-03-11,Denmark,Human,29903
EPI_ISL_424861,COVID19,human,2020-03-08,USA,Human,29882
EPI_ISL_456508,COVID19,human,2020-05-05,Australia,Human,29903
EPI_ISL_420131,COVID19,human,2020-03-18,Spain,Human,29782
EPI_ISL_418696,COVID19,human,2020-03-18,United Kingdom,Human,29903
EPI_ISL_438883,COVID19,human,2020-03-18,United Kingdom,Human,29782
EPI_ISL_416330,COVID19,human,2020-02-02,China,Human,29832
EPI_ISL_436267,COVID19,human,2020-03-20,Spain,Human,29815
EPI_ISL_451422,COVID19,human,2020-03-20,USA,Human,29903
EPI_ISL_436945,COVID19,human,2020-04-06,USA,Human,29903
EPI_ISL_425053,COVID19,human,2020-03-25,Belgium,Human,29903
EPI_ISL_434928,COVID19,human,2020-03-28,USA,Human,29903
EPI_ISL_466883,COVID19,human,2020-04-15,Germany,Human,29903
EPI_ISL_460403,COVID19,human,2020-04-06,USA,Human,29872
EPI_ISL_439173,COVID19,human,2020-04-21,United Kingdom,Human,29903
EPI_ISL_462056,COVID19,human,2020-05-12,United Kingdom,Human,29903
EPI_ISL_466991,COVID19,human,2020-03-12,Switzerland,Human,29903
EPI_ISL_430253,COVID19,human,2020-03-20,USA,Human,29903
EPI_ISL_445631,COVID19,human,2020-04-07,United Kingdom,Human,29903
EPI_ISL_444775,COVID19,human,2020-03-17,USA,Human,29903
EPI_ISL_448465,COVID19,human,2020-04-07,United Kingdom,Human,29903
EPI_ISL_464069,COVID19,human,2020-04-06,Belgium,Human,29782
EPI_ISL_452831,COVID19,human,2020-04-22,USA,Human,29865
EPI_ISL_451216,COVID19,human,2020-04-27,USA,Human,29840
EPI_ISL_434068,COVID19,human,2020-04-02,USA,Human,29903
EPI_ISL_450202,COVID19,human,20-Jan,Germany,Human,29860
EPI_ISL_427592,COVID19,human,2020-03-16,USA,Human,29863
EPI_ISL_425535,COVID19,human,2020-03-21,United Kingdom,Human,29903
EPI_ISL_438623,COVID19,human,2020-04-21,United Kingdom,Human,29903
EPI_ISL_463187,COVID19,human,20-Mar,Canada,Human,29903
EPI_ISL_417264,COVID19,human,2020-03-04,United Kingdom,Human,29900
EPI_ISL_441735,COVID19,human,2020-04-05,United Kingdom,Human,29803
EPI_ISL_456538,COVID19,human,2020-05-04,Australia,Human,29903
EPI_ISL_458196,COVID19,human,2020-03-29,Belgium,Human,29782
EPI_ISL_461341,COVID19,human,2020-04-26,Netherlands,Human,29775
EPI_ISL_451577,COVID19,human,2020-03-31,Australia,Human,29408
EPI_ISL_447542,COVID19,human,2020-05-05,India,Human,29903
EPI_ISL_423020,COVID19,human,2020-03-19,USA,Human,29801
EPI_ISL_424329,COVID19,human,2020-03-24,USA,Human,29836
EPI_ISL_418861,COVID19,human,2020-03-24,Spain,Human,29893
EPI_ISL_443231,COVID19,human,2020-03-17,Singapore,Human,29891
EPI_ISL_460949,COVID19,human,2020-05-16,Netherlands,Human,29775
EPI_ISL_444376,COVID19,human,2020-04-29,United Kingdom,Human,29903
EPI_ISL_424354,COVID19,human,20-Mar,USA,Human,29834
EPI_ISL_419169,COVID19,human,2020-03-21,France,Human,29879
EPI_ISL_416743,COVID19,human,2020-03-05,Czech Republic,Human,29866
EPI_ISL_460950,COVID19,human,2020-05-17,Netherlands,Human,29775
EPI_ISL_420076,COVID19,human,2020-03-20,Senegal,Human,29903
EPI_ISL_465031,COVID19,human,2020-03-14,United Kingdom,Human,29903
EPI_ISL_417480,COVID19,human,2020-03-12,USA,Human,29782
EPI_ISL_449266,COVID19,human,2020-05-03,United Kingdom,Human,29903
EPI_ISL_418943,COVID19,human,2020-03-17,USA,Human,29775
EPI_ISL_427601,COVID19,human,2020-03-16,USA,Human,29862
EPI_ISL_450399,COVID19,human,2020-03-30,USA,Human,29903
EPI_ISL_438044,COVID19,human,2020-03-15,Austria,Human,29876
EPI_ISL_423918,COVID19,human,2020-03-19,United Kingdom,Human,29903
EPI_ISL_454733,COVID19,human,2020-03-01,Italy,Human,29895
EPI_ISL_426873,COVID19,human,2020-03-25,Australia,Human,29903
EPI_ISL_437947,COVID19,human,2020-03-24,Austria,Human,29866
EPI_ISL_422579,COVID19,human,2020-03-30,Netherlands,Human,29775
EPI_ISL_462460,COVID19,human,2020-03-22,Bosnia and Herzegovina,Human,29862
EPI_ISL_428776,COVID19,human,2020-04-05,USA,Human,29903
EPI_ISL_451239,COVID19,human,2020-05-04,USA,Human,29840
EPI_ISL_447637,COVID19,human,2020-03-13,Greece,Human,29818
EPI_ISL_460310,COVID19,human,2020-03-25,USA,Human,29833
EPI_ISL_424512,COVID19,human,2020-03-20,Iceland,Human,29903
EPI_ISL_434133,COVID19,human,2020-03-28,USA,Human,29903
EPI_ISL_430818,COVID19,human,2020-04-19,Argentina,Human,29811
EPI_ISL_425799,COVID19,human,2020-03-09,United Kingdom,Human,29812
EPI_ISL_456827,COVID19,human,2020-05-09,United Kingdom,Human,29782
EPI_ISL_456224,COVID19,human,2020-03-24,New Zealand,Human,29903
EPI_ISL_444477,COVID19,human,2020-04-29,India,Human,29903
EPI_ISL_456112,COVID19,human,2020-04-24,USA,Human,29903
EPI_ISL_466575,COVID19,human,2020-04-16,United Kingdom,Human,29903
EPI_ISL_460256,COVID19,human,2020-04-03,USA,Human,29859
EPI_ISL_410719,COVID19,human,2020-02-02,Singapore,Human,29845
EPI_ISL_424911,COVID19,human,2020-03-04,USA,Human,29882
EPI_ISL_428273,COVID19,human,2020-03-20,USA,Human,29782
EPI_ISL_461243,COVID19,human,2020-04-14,Netherlands,Human,29775
EPI_ISL_455169,COVID19,human,2020-04-08,Netherlands,Human,29768
EPI_ISL_417838,COVID19,human,2020-03-16,Iceland,Human,29903
EPI_ISL_418426,COVID19,human,2020-03-17,France,Human,29879
EPI_ISL_423441,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_434288,COVID19,human,2020-03-31,USA,Human,29903
EPI_ISL_435053,COVID19,human,2020-04-07,India,Human,29903
EPI_ISL_419388,COVID19,human,2020-03-14,USA,Human,29782
EPI_ISL_427720,COVID19,human,2020-03-18,Australia,Human,29412
EPI_ISL_424230,COVID19,human,2020-03-21,USA,Human,29734
EPI_ISL_435643,COVID19,human,2020-03-12,USA,Human,29903
EPI_ISL_463329,COVID19,human,2020-04-21,USA,Human,29903
EPI_ISL_451490,COVID19,human,2020-03-29,Australia,Human,29408
EPI_ISL_427695,COVID19,human,2020-03-22,Australia,Human,29412
EPI_ISL_449141,COVID19,human,2020-04-08,United Kingdom,Human,29893
EPI_ISL_419895,COVID19,human,2020-03-19,Australia,Human,29865
EPI_ISL_439323,COVID19,human,2020-04-29,United Kingdom,Human,29903
EPI_ISL_452717,COVID19,human,2020-03-08,Spain,Human,29903
EPI_ISL_437377,COVID19,human,2020-04-12,USA,Human,29822
EPI_ISL_417664,COVID19,human,2020-03-13,Iceland,Human,29903
EPI_ISL_461605,COVID19,human,2020-04-22,United Kingdom,Human,29903
EPI_ISL_450191,COVID19,human,2020-03-23,USA,Human,29903
EPI_ISL_455076,COVID19,human,2020-03-26,Australia,Human,29408
EPI_ISL_430358,COVID19,human,2020-04-13,USA,Human,29903
EPI_ISL_426913,COVID19,human,2020-03-28,Australia,Human,29903
EPI_ISL_434860,COVID19,human,2020-03-23,USA,Human,29903
EPI_ISL_454827,COVID19,human,20-Mar,USA,Human,29834
EPI_ISL_426546,COVID19,human,2020-03-26,USA,Human,29882
EPI_ISL_460381,COVID19,human,2020-03-18,USA,Human,29719
EPI_ISL_454779,COVID19,human,2020-04-04,Netherlands,Human,29878
EPI_ISL_456916,COVID19,human,2020-04-14,United Kingdom,Human,29903
EPI_ISL_461476,COVID19,human,2020-05-30,USA,Human,29891
EPI_ISL_416407,COVID19,human,2020-02-15,China,Human,29836
EPI_ISL_461441,COVID19,human,2020-04-06,USA,Human,29833
EPI_ISL_429025,COVID19,human,2020-03-31,USA,Human,29871
EPI_ISL_449947,COVID19,human,2020-04-14,USA,Human,29903
EPI_ISL_423808,COVID19,human,2020-03-23,United Kingdom,Human,29903
EPI_ISL_423163,COVID19,human,2020-03-23,United Kingdom,Human,29903
EPI_ISL_448294,COVID19,human,2020-04-12,United Kingdom,Human,29865
EPI_ISL_452575,COVID19,human,2020-03-25,Spain,Human,29903
EPI_ISL_452840,COVID19,human,2020-04-22,USA,Human,29870
EPI_ISL_421240,COVID19,human,2020-02-05,China,Human,29867
EPI_ISL_424252,COVID19,human,2020-03-23,USA,Human,29872
EPI_ISL_444475,COVID19,human,2020-04-29,India,Human,29903
EPI_ISL_454032,COVID19,human,2020-03-14,Portugal,Human,29603
EPI_ISL_447156,COVID19,human,2020-04-18,Belgium,Human,29903
EPI_ISL_432517,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_451304,COVID19,human,2020-03-23,Italy,Human,29840
EPI_ISL_452029,COVID19,human,2020-03-19,Denmark,Human,29903
EPI_ISL_430683,COVID19,human,2020-04-14,Australia,Human,29903
EPI_ISL_460699,COVID19,human,2020-03-27,Netherlands,Human,29775
EPI_ISL_450793,COVID19,human,2020-03-09,Jamaica,Human,29882
EPI_ISL_465996,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_425956,COVID19,human,2020-03-26,United Kingdom,Human,29903
EPI_ISL_454340,COVID19,human,2020-03-17,Portugal,Human,29763
EPI_ISL_463430,COVID19,human,2020-04-23,USA,Human,29903
EPI_ISL_459138,COVID19,human,2020-04-07,United Kingdom,Human,29782
EPI_ISL_452686,COVID19,human,2020-03-25,Spain,Human,29903
EPI_ISL_436606,COVID19,human,2020-04-27,USA,Human,29782
EPI_ISL_462433,COVID19,human,2020-02-19,Singapore,Human,29891
EPI_ISL_425834,COVID19,human,2020-03-12,United Kingdom,Human,29903
EPI_ISL_448870,COVID19,human,2020-04-14,United Kingdom,Human,29903
EPI_ISL_425532,COVID19,human,2020-03-21,United Kingdom,Human,29903
EPI_ISL_436926,COVID19,human,2020-04-15,USA,Human,29901
EPI_ISL_467288,COVID19,human,2020-04-13,Spain,Human,29903
EPI_ISL_436857,COVID19,human,2020-03-24,USA,Human,29864
EPI_ISL_408478,COVID19,human,2020-01-21,China,Human,29891
EPI_ISL_420123,COVID19,human,2020-03-09,Spain,Human,29794
EPI_ISL_417656,COVID19,human,2020-03-14,Iceland,Human,29903
EPI_ISL_435579,COVID19,human,2020-04-24,USA,Human,29840
EPI_ISL_417519,COVID19,human,2020-03-05,Taiwan,Human,29901
EPI_ISL_438711,COVID19,human,2020-04-27,United Kingdom,Human,29903
EPI_ISL_424258,COVID19,human,2020-03-22,USA,Human,29749
EPI_ISL_425827,COVID19,human,2020-03-13,United Kingdom,Human,29903
EPI_ISL_436076,COVID19,human,2020-03-09,USA,Human,29882
EPI_ISL_447640,COVID19,human,2020-03-16,Greece,Human,29818
EPI_ISL_424655,COVID19,human,2020-04-05,Belgium,Human,29903
EPI_ISL_459941,COVID19,human,2020-05-11,India,Human,29903
EPI_ISL_443259,COVID19,human,2020-04-02,France,Human,29859
EPI_ISL_438554,COVID19,human,2020-04-20,United Kingdom,Human,29903
EPI_ISL_449834,COVID19,human,2020-04-06,USA,Human,29903
EPI_ISL_444356,COVID19,human,2020-04-27,United Kingdom,Human,29903
EPI_ISL_451874,COVID19,human,2020-04-07,Switzerland,Human,29903
EPI_ISL_462909,COVID19,human,2020-05-14,USA,Human,29836
EPI_ISL_434070,COVID19,human,2020-04-01,USA,Human,29903
EPI_ISL_434054,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_455735,COVID19,human,2020-03-20,Spain,Human,29796
EPI_ISL_461547,COVID19,human,2020-05-25,United Kingdom,Human,29903
EPI_ISL_412968,COVID19,human,2020-02-10,Japan,Human,29902
EPI_ISL_449686,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_456049,COVID19,human,2020-03-25,USA,Human,29903
EPI_ISL_460851,COVID19,human,2020-04-14,Netherlands,Human,29775
EPI_ISL_416439,COVID19,human,2020-03-10,USA,Human,29866
EPI_ISL_467213,COVID19,human,2020-04-01,Spain,Human,29903
EPI_ISL_450824,COVID19,human,2020-04-26,Sweden,Human,29903
EPI_ISL_426004,COVID19,human,2020-03-29,United Kingdom,Human,29903
EPI_ISL_416688,COVID19,human,2020-03-14,USA,Human,29790
EPI_ISL_463624,COVID19,human,2020-05-04,USA,Human,29903
EPI_ISL_444095,COVID19,human,2020-04-06,United Kingdom,Human,29903
EPI_ISL_418514,COVID19,human,2020-01-25,China,Human,29781
EPI_ISL_463542,COVID19,human,2020-05-01,USA,Human,29903
EPI_ISL_417840,COVID19,human,2020-03-02,Iceland,Human,29903
EPI_ISL_456731,COVID19,human,2020-05-21,United Kingdom,Human,29903
EPI_ISL_426119,COVID19,human,2020-03-23,USA,Human,29871
EPI_ISL_416733,COVID19,human,2020-03-07,United Kingdom,Human,29903
EPI_ISL_454657,COVID19,human,2020-05-12,USA,Human,29902
EPI_ISL_421416,COVID19,human,2020-03-18,USA,Human,29724
EPI_ISL_416635,COVID19,human,2020-03-12,USA,Human,29812
EPI_ISL_455375,COVID19,human,2020-02-11,China,Human,29902
EPI_ISL_439602,COVID19,human,2020-03-29,United Kingdom,Human,29812
EPI_ISL_455043,COVID19,human,2020-03-24,Australia,Human,29408
EPI_ISL_425642,COVID19,human,2020-03-30,United Kingdom,Human,29903
EPI_ISL_451300,COVID19,human,2020-02-03,Italy,Human,29834
EPI_ISL_461276,COVID19,human,2020-04-29,Netherlands,Human,29775
EPI_ISL_427745,COVID19,human,2020-03-21,Australia,Human,29412
EPI_ISL_449825,COVID19,human,2020-04-07,USA,Human,29892
EPI_ISL_460722,COVID19,human,2020,Netherlands,Human,29775
EPI_ISL_462415,COVID19,human,2020-03-20,Singapore,Human,29891
EPI_ISL_449875,COVID19,human,2020-04-09,USA,Human,29903
EPI_ISL_435308,COVID19,human,2020-03-09,Vietnam,Human,29828
EPI_ISL_449655,COVID19,human,2020-04-04,United Kingdom,Human,29903
EPI_ISL_456516,COVID19,human,2020-05-10,Australia,Human,29903
EPI_ISL_417335,COVID19,human,2020-03-06,France,Human,29876
EPI_ISL_466191,COVID19,human,2020-04-02,United Kingdom,Human,29903
EPI_ISL_461442,COVID19,human,2020-04-06,USA,Human,29846
EPI_ISL_448777,COVID19,human,2020-04-08,United Kingdom,Human,29894
EPI_ISL_433772,COVID19,human,2020-04-08,United Kingdom,Human,29903
EPI_ISL_427140,COVID19,human,2020-04-06,Australia,Human,29903
EPI_ISL_420758,COVID19,human,2020-03-27,United Kingdom,Human,29903
EPI_ISL_451588,COVID19,human,2020-03-23,Australia,Human,29408
EPI_ISL_423147,COVID19,human,2020-03-23,United Kingdom,Human,29903
EPI_ISL_465227,COVID19,human,2020-04-17,United Kingdom,Human,29903
EPI_ISL_460754,COVID19,human,2020-03-27,Netherlands,Human,29775
EPI_ISL_461724,COVID19,human,2020-05-06,United Kingdom,Human,29903
EPI_ISL_447305,COVID19,human,2020-03-23,Israel,Human,29892
EPI_ISL_467059,COVID19,human,2020-04-01,Spain,Human,29903
EPI_ISL_427634,COVID19,human,2020-04-06,USA,Human,29901
EPI_ISL_455217,COVID19,human,2020-03-25,Netherlands,Human,29775
EPI_ISL_428361,COVID19,human,2020-03-25,France,Human,29856
EPI_ISL_437726,COVID19,human,2020-04-16,Saudi Arabia,Human,29903
EPI_ISL_456705,COVID19,human,2020-05-18,United Kingdom,Human,29903
EPI_ISL_455690,COVID19,human,2020-03-24,China,Human,29835
EPI_ISL_461209,COVID19,human,2020-04-25,Netherlands,Human,29775
EPI_ISL_436075,COVID19,human,2020-03-10,USA,Human,29882
EPI_ISL_419697,COVID19,human,2020-03-18,USA,Human,29903
EPI_ISL_453060,COVID19,human,2020-04-15,United Kingdom,Human,29782
EPI_ISL_466493,COVID19,human,2020-04-15,United Kingdom,Human,29903
EPI_ISL_425931,COVID19,human,2020-03-24,United Kingdom,Human,29903
EPI_ISL_450235,COVID19,human,2020-03-14,USA,Human,29645
EPI_ISL_417217,COVID19,human,2020-03-01,United Kingdom,Human,29903
EPI_ISL_455306,COVID19,human,2020-04-09,Netherlands,Human,29775
EPI_ISL_426095,COVID19,human,2020-03-25,USA,Human,29792
EPI_ISL_419985,COVID19,human,2020-03-23,Australia,Human,29898
EPI_ISL_466769,COVID19,human,20-Apr,Canada,Human,29903
EPI_ISL_460701,COVID19,human,2020-03-25,Netherlands,Human,29775
EPI_ISL_416717,COVID19,human,2020-03-15,USA,Human,29848
EPI_ISL_456933,COVID19,human,2020-04-20,United Kingdom,Human,29903
EPI_ISL_430953,COVID19,human,2020-04-01,USA,Human,29872
EPI_ISL_433656,COVID19,human,2020-04-05,United Kingdom,Human,29782
EPI_ISL_451724,COVID19,human,2020-03-16,Switzerland,Human,29903
EPI_ISL_425930,COVID19,human,2020-03-25,United Kingdom,Human,29903
EPI_ISL_460832,COVID19,human,2020-04-18,Netherlands,Human,29775
EPI_ISL_450019,COVID19,human,2020-03-18,USA,Human,29724
EPI_ISL_430911,COVID19,human,2020-04-08,USA,Human,29835
EPI_ISL_448111,COVID19,human,2020-05-06,United Kingdom,Human,29903
EPI_ISL_461182,COVID19,human,2020-03-24,Netherlands,Human,29775
EPI_ISL_463423,COVID19,human,2020-04-23,USA,Human,29903
EPI_ISL_430964,COVID19,human,2020-04-02,USA,Human,29883
EPI_ISL_457135,COVID19,human,2020-04-09,United Kingdom,Human,29903
EPI_ISL_450005,COVID19,human,2020-03-21,USA,Human,29714
EPI_ISL_456484,COVID19,human,2020-05-06,Australia,Human,29903
EPI_ISL_464080,COVID19,human,2020-04-08,Belgium,Human,29782
EPI_ISL_460748,COVID19,human,2020,Netherlands,Human,29772
EPI_ISL_438564,COVID19,human,2020-04-20,United Kingdom,Human,29903
EPI_ISL_425453,COVID19,human,2020-04-01,United Kingdom,Human,29903
EPI_ISL_422761,COVID19,human,2020-03-28,Netherlands,Human,29772
EPI_ISL_457548,COVID19,human,2020-05-10,United Kingdom,Human,29873
EPI_ISL_447678,COVID19,human,20-Mar,France,Human,29903
EPI_ISL_437996,COVID19,human,2020-03-02,Austria,Human,29878
EPI_ISL_449226,COVID19,human,2020-04-15,United Kingdom,Human,29782
EPI_ISL_427094,COVID19,human,2020-04-03,Australia,Human,29903
EPI_ISL_417255,COVID19,human,2020-03-04,United Kingdom,Human,29904
EPI_ISL_449483,COVID19,human,2020-01-22,China,Human,29885
EPI_ISL_439447,COVID19,human,2020-04-01,United Kingdom,Human,29812
EPI_ISL_446223,COVID19,human,2020-04-06,United Kingdom,Human,29899
EPI_ISL_454508,COVID19,human,2020-04-19,Kazakhstan,Human,29900
EPI_ISL_452085,COVID19,human,2020-04-23,Denmark,Human,29903
EPI_ISL_451227,COVID19,human,2020-05-02,USA,Human,29840
EPI_ISL_434245,COVID19,human,2020-04-01,USA,Human,29903
EPI_ISL_437348,COVID19,human,2020-04-16,Democratic Republic of the Congo,Human,29817
EPI_ISL_422868,COVID19,human,2020-03-13,Netherlands,Human,29772
EPI_ISL_421495,COVID19,human,2020-03-23,Portugal,Human,29603
EPI_ISL_408480,COVID19,human,2020-01-17,China,Human,29891
EPI_ISL_416573,COVID19,human,2020-02-15,Japan,Human,29832
EPI_ISL_463694,COVID19,human,2020-05-06,USA,Human,29903
EPI_ISL_420543,COVID19,human,2020-03-03,India,Human,29869
EPI_ISL_425638,COVID19,human,2020-03-30,United Kingdom,Human,29900
EPI_ISL_448827,COVID19,human,2020-04-13,United Kingdom,Human,29903
EPI_ISL_443206,COVID19,human,2020-03-18,Singapore,Human,29891
EPI_ISL_416365,COVID19,human,2020-01-30,China,Human,29836
EPI_ISL_416538,COVID19,human,2020-03-15,New Zealand,Human,29903
EPI_ISL_433172,COVID19,human,2020-04-18,United Kingdom,Human,29903
EPI_ISL_437278,COVID19,human,2020-04-01,Germany,Human,29903
EPI_ISL_423797,COVID19,human,2020-03-23,United Kingdom,Human,29903
EPI_ISL_415707,COVID19,human,2020-03-08,Switzerland,Human,29897
EPI_ISL_448299,COVID19,human,2020-04-15,United Kingdom,Human,29873
EPI_ISL_456566,COVID19,human,2020-05-09,Australia,Human,29903
EPI_ISL_416452,COVID19,human,2020-03-10,USA,Human,29819
EPI_ISL_423809,COVID19,human,2020-03-24,United Kingdom,Human,29903
EPI_ISL_415526,COVID19,human,2020-03-10,Netherlands,Human,29786
EPI_ISL_461744,COVID19,human,2020-04-25,United Kingdom,Human,29903
EPI_ISL_437911,COVID19,human,2020-03-31,Greece,Human,29818
EPI_ISL_433321,COVID19,human,2020-03-25,United Kingdom,Human,29782
EPI_ISL_417854,COVID19,human,2020-03-13,Iceland,Human,29903
EPI_ISL_427295,COVID19,human,2020-03-13,Brazil,Human,29741
EPI_ISL_457225,COVID19,human,2020-04-10,United Kingdom,Human,29903
EPI_ISL_437871,COVID19,human,2020-04-03,USA,Human,29895
EPI_ISL_448022,COVID19,human,2020-05-02,United Kingdom,Human,29903
EPI_ISL_448618,COVID19,human,2020,United Kingdom,Human,29903
EPI_ISL_429570,COVID19,human,2020-03-24,Denmark,Human,29903
EPI_ISL_459609,COVID19,human,2020-03-25,United Kingdom,Human,29782
EPI_ISL_427584,COVID19,human,2020-03-16,USA,Human,29872
EPI_ISL_460778,COVID19,human,2020-03-16,Netherlands,Human,29775
EPI_ISL_447890,COVID19,human,2020-04-02,USA,Human,29859
EPI_ISL_451994,COVID19,human,2020-03-09,Denmark,Human,29903
EPI_ISL_456173,COVID19,human,2020-03-18,New Zealand,Human,29903
EPI_ISL_424661,COVID19,human,2020-04-05,Belgium,Human,29903
EPI_ISL_444646,COVID19,human,2020-03-29,USA,Human,29903
EPI_ISL_452329,COVID19,human,2020-03-13,China,Human,29903
EPI_ISL_459978,COVID19,human,2020-04-20,Morocco,Human,29903
EPI_ISL_454528,COVID19,human,2020-03-17,India,Human,29903
EPI_ISL_455786,COVID19,human,2020-05-04,India,Human,29685
EPI_ISL_422601,COVID19,human,2020-04-01,Netherlands,Human,29775
EPI_ISL_462416,COVID19,human,2020-03-16,Singapore,Human,29891
EPI_ISL_452565,COVID19,human,2020-03-25,Spain,Human,29903
EPI_ISL_452087,COVID19,human,2020-04-26,Denmark,Human,29903
EPI_ISL_456222,COVID19,human,2020-03-24,New Zealand,Human,29903
EPI_ISL_433483,COVID19,human,2020-04-17,United Kingdom,Human,29903
EPI_ISL_445406,COVID19,human,2020-04-03,United Kingdom,Human,29873
EPI_ISL_414690,COVID19,human,2020-02-25,China,Human,29858
EPI_ISL_433434,COVID19,human,2020-04-09,United Kingdom,Human,29903
EPI_ISL_434468,COVID19,human,2020-03-26,Greece,Human,29825
EPI_ISL_422997,COVID19,human,2020-03-17,USA,Human,29868
EPI_ISL_456744,COVID19,human,2020-05-22,United Kingdom,Human,29903
EPI_ISL_445056,COVID19,human,2020-04-22,Luxembourg,Human,29859
EPI_ISL_434280,COVID19,human,2020-03-31,USA,Human,29903
EPI_ISL_419573,COVID19,human,2020-03-11,Luxembourg,Human,29857
EPI_ISL_449859,COVID19,human,2020-04-08,USA,Human,29903
EPI_ISL_463092,COVID19,human,2020-05-21,India,Human,28988
EPI_ISL_416694,COVID19,human,2020-03-13,USA,Human,29893
EPI_ISL_455195,COVID19,human,2020-04-02,Netherlands,Human,29775
